product_id;product_name;product_SKU;product_status;product_type;delivery_time
"20075";"Apple iMac 27"" Retina 5K i7 3.80GHz / 128GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20076";"Apple iMac 27"" Retina 5K i7 3.80GHz / 16GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20077";"Apple iMac 27"" Retina 5K i7 3.80GHz / 32GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20078";"Apple iMac 27"" Retina 5K i7 3.80GHz / 64GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20079";"Apple iMac 27"" Retina 5K i7 3.80GHz / 128GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20080";"Apple iMac 27"" Retina 5K i7 3.80GHz / 8GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20081";"Apple iMac 27"" Retina 5K i7 3.80GHz / 8GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20082";"Apple iMac 27"" Retina 5K i7 3.80GHz / 16GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20083";"Apple iMac 27"" Retina 5K i7 3.80GHz / 32GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20084";"Apple iMac 27"" Retina 5K i7 3.80GHz / 64GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20085";"Apple iMac 27"" Retina 5K i7 3.80GHz / 128GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20086";"Apple iMac 27"" Retina 5K i7 3.80GHz / 16GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20087";"Apple iMac 27"" Retina 5K i7 3.80GHz / 32GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20088";"Apple iMac 27"" Retina 5K i7 3.80GHz / 64GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20089";"Apple iMac 27"" Retina 5K i7 3.80GHz / 128GB / 512GB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/G2/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20091";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20093";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20095";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20097";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20099";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20101";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20103";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20105";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20107";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20109";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20111";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20113";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20115";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20117";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D1/G1/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20119";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20121";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20123";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20125";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20127";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20129";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20131";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20133";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20135";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20137";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20139";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20141";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20143";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D1/G2/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20145";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 1TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D1/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20147";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 1TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D1/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20149";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 1TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D1/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20151";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 1TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D1/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20153";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 2TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20155";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20157";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20159";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20161";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20162";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20164";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20165";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20166";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20167";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20168";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20169";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20171";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20172";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20173";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20174";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 2TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D2/G1/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20175";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20176";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20177";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20179";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20181";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20183";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20185";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20187";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20189";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20191";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20193";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20195";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20197";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 2TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D2/G2/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20199";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 2TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D2/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20200";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 2TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D2/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20201";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 2TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D2/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20202";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 2TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D2/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20203";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5500 XT / Srebrny (Silver)";"MXWV/P1/D3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20204";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20205";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20207";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20208";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20209";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20210";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20212";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20214";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20216";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20218";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20220";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20222";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20224";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20226";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20228";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 4TB SSD / Radeon Pro 5700 / Srebrny (Silver)";"MXWV/P1/D3/G1/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20229";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20230";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20231";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20232";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20233";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20234";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20235";"Apple iMac 27"" Retina 5K i9 3.60GHz / 8GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/E";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20236";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/E/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20237";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/E/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20238";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/E/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20240";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/E/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20242";"Apple iMac 27"" Retina 5K i9 3.60GHz / 16GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/R1";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20244";"Apple iMac 27"" Retina 5K i9 3.60GHz / 32GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/R2";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20245";"Apple iMac 27"" Retina 5K i9 3.60GHz / 64GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/R3";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
"20247";"Apple iMac 27"" Retina 5K i9 3.60GHz / 128GB / 4TB SSD / Radeon Pro 5700 XT / Srebrny (Silver)";"MXWV/P1/D3/G2/S/R4";"Na zamówienie";"iMac 27 Retina 5K";"Wysyłka w 14-30 dni"
